,current_week,day_of_week,visitors,encode_air_area_name
22427,42,1,117,24
22428,42,1,419,25
22429,42,1,42,26
22430,42,1,121,27
22431,42,1,297,28
22432,42,1,45,30
22433,42,1,126,31
22434,42,1,583,33
22435,42,1,297,34
22436,42,1,765,35
22437,42,1,161,36
22438,42,1,44,37
22439,42,1,27,38
22440,42,1,25,39
22441,42,1,48,40
22442,42,1,105,41
22443,42,1,65,42
22444,42,1,405,43
22445,42,1,211,44
22446,42,1,2,45
22447,42,1,1552,46
22448,42,1,148,47
22449,42,1,110,48
22450,42,1,154,49
22451,42,1,62,50
22452,42,1,585,51
22453,42,1,18,52
22454,42,1,32,53
22455,42,1,1372,54
22456,42,1,201,56
22457,42,1,966,57
22458,42,1,47,58
22459,42,1,341,59
22460,42,1,159,60
22461,42,1,499,61
22462,42,1,91,62
22463,42,1,76,63
22464,42,1,7,64
22465,42,1,211,65
22466,42,1,45,66
22467,42,1,153,67
22468,42,1,49,68
22469,42,1,12,69
22470,42,1,5,70
22471,42,1,67,71
22472,42,1,67,72
22473,42,1,460,74
22474,42,1,24,75
22475,42,1,361,76
22476,42,1,568,77
22477,42,6,1372,0
22478,42,6,425,1
22479,42,6,146,2
22480,42,6,138,3
22481,42,6,71,4
22482,42,6,107,5
22483,42,6,162,6
22484,42,6,178,7
22485,42,6,75,8
22486,42,6,107,9
22487,42,6,28,10
22488,42,6,132,11
22489,42,6,529,12
22490,42,6,38,13
22491,42,6,82,14
22492,42,6,385,15
22493,42,6,120,16
22494,42,6,448,17
22495,42,6,196,18
22496,42,6,234,19
22497,42,6,407,20
22498,42,6,63,21
22499,42,6,236,22
22500,42,6,203,23
22501,42,6,101,24
22502,42,6,375,25
22503,42,6,91,26
22504,42,6,219,27
22505,42,6,522,28
22506,42,6,52,29
22507,42,6,131,30
22508,42,6,155,31
22509,42,6,40,32
22510,42,6,256,33
22511,42,6,220,34
22512,42,6,931,35
22513,42,6,98,36
22514,42,6,93,37
22515,42,6,64,38
22516,42,6,66,39
22517,42,6,50,40
22518,42,6,149,41
22519,42,6,103,42
22520,42,6,455,43
22521,42,6,115,44
22522,42,6,26,45
22523,42,6,926,46
22524,42,6,120,47
22525,42,6,44,48
22526,42,6,163,49
22527,42,6,95,50
22528,42,6,836,51
22529,42,6,46,52
22530,42,6,81,53
22531,42,6,1398,54
22532,42,6,15,55
22533,42,6,75,56
22534,42,6,1164,57
22535,42,6,68,58
22536,42,6,407,59
22537,42,6,198,60
22538,42,6,476,61
22539,42,6,48,62
22540,42,6,142,63
22541,42,6,32,64
22542,42,6,404,65
22543,42,6,53,66
22544,42,6,59,67
22545,42,6,51,68
22546,42,6,48,69
22547,42,6,10,70
22548,42,6,53,71
22549,42,6,72,72
22550,42,6,57,73
22551,42,6,416,74
22552,42,6,18,75
22553,42,6,317,76
22554,42,6,707,77
22555,42,7,1027,0
22556,42,7,207,1
22557,42,7,58,2
22558,42,7,60,3
22559,42,7,53,4
22560,42,7,112,5
22561,42,7,84,6
22562,42,7,44,7
22563,42,7,111,8
22564,42,7,46,9
22565,42,7,21,10
22566,42,7,113,11
22567,42,7,277,12
22568,42,7,14,13
22569,42,7,76,14
22570,42,7,280,15
22571,42,7,33,16
22572,42,7,330,17
22573,42,7,242,18
22574,42,7,254,19
22575,42,7,263,20
22576,42,7,29,21
22577,42,7,205,22
22578,42,7,116,23
22579,42,7,88,24
22580,42,7,244,25
22581,42,7,40,26
22582,42,7,119,27
22583,42,7,427,28
22584,42,7,34,29
22585,42,7,58,30
22586,42,7,93,31
22587,42,7,32,32
22588,42,7,91,33
22589,42,7,90,34
22590,42,7,247,35
22591,42,7,65,36
22592,42,7,59,37
22593,42,7,65,38
22594,42,7,29,39
22595,42,7,30,40
22596,42,7,101,41
22597,42,7,75,42
22598,42,7,347,43
22599,42,7,14,44
22600,42,7,25,45
22601,42,7,349,46
22602,42,7,94,47
22603,42,7,35,48
22604,42,7,162,49
22605,42,7,56,50
22606,42,7,707,51
22607,42,7,12,52
22608,42,7,76,53
22609,42,7,1157,54
22610,42,7,15,55
22611,42,7,12,56
22612,42,7,545,57
22613,42,7,26,58
22614,42,7,429,59
22615,42,7,65,60
22616,42,7,464,61
22617,42,7,15,62
22618,42,7,63,63
22619,42,7,43,64
22620,42,7,215,65
22621,42,7,35,66
22622,42,7,47,67
22623,42,7,69,68
22624,42,7,2,69
22625,42,7,11,70
22626,42,7,61,71
22627,42,7,84,72
22628,42,7,60,73
22629,42,7,370,74
22630,42,7,25,75
22631,42,7,278,76
22632,42,7,385,77
22633,42,4,867,0
22634,42,4,283,1
22635,42,4,83,2
22636,42,4,114,3
22637,42,4,71,4
22638,42,4,68,5
22639,42,4,55,6
22640,42,4,70,7
22641,42,4,72,8
22642,42,4,19,9
22643,42,4,41,10
22644,42,4,72,11
22645,42,4,274,12
22646,42,4,10,13
22647,42,4,23,14
22648,42,4,178,15
22649,42,4,46,16
22650,42,4,266,17
22651,42,4,123,18
22652,42,4,156,19
22653,42,4,247,20
22654,42,4,30,21
22655,42,4,110,22
22656,42,4,95,23
22657,42,4,73,24
22658,42,4,282,25
22659,42,4,54,26
22660,42,4,105,27
22661,42,4,157,28
22662,42,4,49,29
22663,42,4,51,30
22664,42,4,52,31
22665,42,4,28,32
22666,42,4,457,33
22667,42,4,245,34
22668,42,4,481,35
22669,42,4,70,36
22670,42,4,28,37
22671,42,4,36,38
22672,42,4,34,39
22673,42,4,34,40
22674,42,4,110,41
22675,42,4,21,42
22676,42,4,287,43
22677,42,4,225,44
22678,42,4,11,45
22679,42,4,899,46
22680,42,4,57,47
22681,42,4,55,48
22682,42,4,77,49
22683,42,4,59,50
22684,42,4,412,51
22685,42,4,16,52
22686,42,4,34,53
22687,42,4,910,54
22688,42,4,6,55
22689,42,4,128,56
22690,42,4,645,57
22691,42,4,20,58
22692,42,4,248,59
22693,42,4,140,60
22694,42,4,273,61
22695,42,4,45,62
22696,42,4,28,63
22697,42,4,49,64
22698,42,4,202,65
22699,42,4,25,66
22700,42,4,87,67
22701,42,4,39,68
22702,42,4,15,69
22703,42,4,10,70
22704,42,4,45,71
22705,42,4,12,72
22706,42,4,59,73
22707,42,4,336,74
22708,42,4,10,75
22709,42,4,204,76
22710,42,4,257,77
22711,42,2,742,0
22712,42,2,240,1
22713,42,2,95,2
22714,42,2,83,3
22715,42,2,21,4
22716,42,2,49,5
22717,42,2,41,6
22718,42,2,24,7
22719,42,2,32,8
22720,42,2,15,9
22721,42,2,13,10
22722,42,2,46,11
22723,42,2,212,12
22724,42,2,37,14
22725,42,2,84,15
22726,42,2,50,16
22727,42,2,195,17
22728,42,2,83,18
22729,42,2,76,19
22730,42,2,194,20
22731,42,2,32,21
22732,42,2,109,22
22733,42,2,54,23
22734,42,2,55,24
22735,42,2,231,25
22736,42,2,13,26
22737,42,2,65,27
22738,42,2,154,28
22739,42,2,40,29
22740,42,2,74,30
22741,42,2,64,31
22742,42,2,30,32
22743,42,2,368,33
22744,42,2,214,34
22745,42,2,468,35
22746,42,2,69,36
22747,42,2,28,37
22748,42,2,14,38
22749,42,2,22,39
22750,42,2,28,40
22751,42,2,124,41
22752,42,2,25,42
22753,42,2,267,43
22754,42,2,137,44
22755,42,2,13,45
22756,42,2,818,46
22757,42,2,67,47
22758,42,2,48,48
22759,42,2,61,49
22760,42,2,39,50
22761,42,2,450,51
22762,42,2,10,52
22763,42,2,36,53
22764,42,2,844,54
22765,42,2,10,55
22766,42,2,123,56
22767,42,2,498,57
22768,42,2,26,58
22769,42,2,204,59
22770,42,2,76,60
22771,42,2,282,61
22772,42,2,41,62
22773,42,2,40,63
22774,42,2,23,64
22775,42,2,144,65
22776,42,2,34,66
22777,42,2,39,67
22778,42,2,37,68
22779,42,2,11,69
22780,42,2,4,70
22781,42,2,40,71
22782,42,2,1,72
22783,42,2,69,73
22784,42,2,258,74
22785,42,2,7,75
22786,42,2,191,76
22787,42,2,249,77
22788,42,3,894,0
22789,42,3,307,1
22790,42,3,85,2
22791,42,3,75,3
22792,42,3,24,4
22793,42,3,51,5
22794,42,3,78,6
22795,42,3,57,7
22796,42,3,70,8
22797,42,3,43,9
22798,42,3,20,10
22799,42,3,59,11
22800,42,3,357,12
22801,42,3,6,13
22802,42,3,49,14
22803,42,3,96,15
22804,42,3,45,16
22805,42,3,218,17
22806,42,3,130,18
22807,42,3,144,19
22808,42,3,187,20
22809,42,3,35,21
22810,42,3,99,22
22811,42,3,58,23
22812,42,3,82,24
22813,42,3,232,25
22814,42,3,41,26
22815,42,3,86,27
22816,42,3,136,28
22817,42,3,36,29
22818,42,3,63,30
22819,42,3,56,31
22820,42,3,39,32
22821,42,3,456,33
22822,42,3,226,34
22823,42,3,494,35
22824,42,3,78,36
22825,42,3,38,37
22826,42,3,32,38
22827,42,3,28,39
22828,42,3,42,40
22829,42,3,133,41
22830,42,3,25,42
22831,42,3,186,43
22832,42,3,222,44
22833,42,3,11,45
22834,42,3,862,46
22835,42,3,72,47
22836,42,3,38,48
22837,42,3,29,49
22838,42,3,25,50
22839,42,3,370,51
22840,42,3,31,52
22841,42,3,28,53
22842,42,3,701,54
22843,42,3,8,55
22844,42,3,87,56
22845,42,3,522,57
22846,42,3,19,58
22847,42,3,280,59
22848,42,3,94,60
22849,42,3,264,61
22850,42,3,32,62
22851,42,3,63,63
22852,42,3,46,64
22853,42,3,188,65
22854,42,3,27,66
22855,42,3,79,67
22856,42,3,48,68
22857,42,3,29,69
22858,42,3,8,70
22859,42,3,59,71
22860,42,3,5,72
22861,42,3,72,73
22862,42,3,293,74
22863,42,3,23,75
22864,42,3,109,76
22865,42,3,229,77
22866,43,5,1297,0
22867,43,5,368,1
22868,43,5,124,2
22869,43,5,123,3
22870,43,5,31,4
22871,43,5,79,5
22872,43,5,69,6
22873,43,5,94,7
22874,43,5,103,8
22875,43,5,67,9
22876,43,5,26,10
22877,43,5,143,11
22878,43,5,506,12
22879,43,5,13,13
22880,43,5,62,14
22881,43,5,338,15
22882,43,5,72,16
22883,43,5,348,17
22884,43,5,193,18
22885,43,5,261,19
22886,43,5,305,20
22887,43,5,55,21
22888,43,5,169,22
22889,43,5,148,23
22890,43,5,65,24
22891,43,5,405,25
22892,43,5,67,26
22893,43,5,155,27
22894,43,5,336,28
22895,43,5,32,29
22896,43,5,81,30
22897,43,5,88,31
22898,43,5,29,32
22899,43,5,628,33
22900,43,5,338,34
22901,43,5,754,35
22902,43,5,78,36
22903,43,5,56,37
22904,43,5,51,38
22905,43,5,32,39
22906,43,5,45,40
22907,43,5,178,41
22908,43,5,68,42
22909,43,5,349,43
22910,43,5,213,44
22911,43,5,15,45
22912,43,5,1244,46
22913,43,5,79,47
22914,43,5,78,48
22915,43,5,104,49
22916,43,5,49,50
22917,43,5,470,51
22918,43,5,43,52
22919,43,5,38,53
22920,43,5,1157,54
22921,43,5,22,55
22922,43,5,133,56
22923,43,5,824,57
22924,43,5,32,58
22925,43,5,283,59
22926,43,5,149,60
22927,43,5,328,61
22928,43,5,48,62
22929,43,5,68,63
22930,43,5,28,64
22931,43,5,249,65
22932,43,5,47,66
22933,43,5,98,67
22934,43,5,65,68
22935,43,5,11,69
22936,43,5,12,70
22937,43,5,64,71
22938,43,5,33,72
22939,43,5,81,73
22940,43,5,435,74
22941,43,5,37,75
22942,43,5,272,76
22943,43,5,513,77
22944,43,1,1946,0
22945,43,1,480,1
22946,43,1,109,2
22947,43,1,167,3
22948,43,1,35,4
22949,43,1,121,5
22950,43,1,143,6
22951,43,1,87,7
22952,43,1,234,8
22953,43,1,13,9
22954,43,1,14,10
22955,43,1,112,11
22956,43,1,768,12
22957,43,1,9,13
22958,43,1,68,14
22959,43,1,260,15
22960,43,1,22,16
22961,43,1,499,17
22962,43,1,216,18
22963,43,1,268,19
22964,43,1,333,20
22965,43,1,72,21
22966,43,1,213,22
22967,43,1,177,23
22968,43,1,111,24
22969,43,1,405,25
22970,43,1,44,26
22971,43,1,150,27
22972,43,1,277,28
22973,43,1,22,30
22974,43,1,135,31
22975,43,1,630,33
22976,43,1,291,34
22977,43,1,750,35
22978,43,1,157,36
22979,43,1,41,37
22980,43,1,22,38
22981,43,1,24,39
22982,43,1,56,40
22983,43,1,111,41
22984,43,1,54,42
22985,43,1,413,43
22986,43,1,194,44
22987,43,1,3,45
22988,43,1,1329,46
22989,43,1,150,47
22990,43,1,102,48
22991,43,1,149,49
22992,43,1,77,50
22993,43,1,572,51
22994,43,1,22,52
22995,43,1,17,53
22996,43,1,1365,54
22997,43,1,12,55
22998,43,1,180,56
22999,43,1,935,57
23000,43,1,36,58
23001,43,1,324,59
23002,43,1,196,60
23003,43,1,472,61
23004,43,1,82,62
23005,43,1,69,63
23006,43,1,12,64
23007,43,1,228,65
23008,43,1,42,66
23009,43,1,116,67
23010,43,1,62,68
23011,43,1,28,69
23012,43,1,10,70
23013,43,1,73,71
23014,43,1,70,72
23015,43,1,443,74
23016,43,1,23,75
23017,43,1,367,76
23018,43,1,498,77
23019,43,6,1778,0
23020,43,6,493,1
23021,43,6,153,2
23022,43,6,135,3
23023,43,6,71,4
23024,43,6,100,5
23025,43,6,96,6
23026,43,6,113,7
23027,43,6,281,8
23028,43,6,85,9
23029,43,6,42,10
23030,43,6,147,11
23031,43,6,767,12
23032,43,6,29,13
23033,43,6,45,14
23034,43,6,379,15
23035,43,6,101,16
23036,43,6,382,17
23037,43,6,323,18
23038,43,6,368,19
23039,43,6,474,20
23040,43,6,54,21
23041,43,6,240,22
23042,43,6,195,23
23043,43,6,116,24
23044,43,6,420,25
23045,43,6,61,26
23046,43,6,261,27
23047,43,6,494,28
23048,43,6,84,29
23049,43,6,138,30
23050,43,6,126,31
23051,43,6,61,32
23052,43,6,277,33
23053,43,6,204,34
23054,43,6,529,35
23055,43,6,91,36
23056,43,6,91,37
23057,43,6,52,38
23058,43,6,32,39
23059,43,6,52,40
23060,43,6,143,41
23061,43,6,75,42
23062,43,6,420,43
23063,43,6,182,44
23064,43,6,18,45
23065,43,6,922,46
23066,43,6,100,47
23067,43,6,85,48
23068,43,6,143,49
23069,43,6,66,50
23070,43,6,612,51
23071,43,6,34,52
23072,43,6,58,53
23073,43,6,1251,54
23074,43,6,26,55
23075,43,6,79,56
23076,43,6,837,57
23077,43,6,27,58
23078,43,6,419,59
23079,43,6,129,60
23080,43,6,368,61
23081,43,6,39,62
23082,43,6,102,63
23083,43,6,49,64
23084,43,6,348,65
23085,43,6,94,66
23086,43,6,63,67
23087,43,6,25,68
23088,43,6,13,69
23089,43,6,17,70
23090,43,6,89,71
23091,43,6,84,72
23092,43,6,99,73
23093,43,6,466,74
23094,43,6,40,75
23095,43,6,296,76
23096,43,6,556,77
23097,43,7,1344,0
23098,43,7,239,1
23099,43,7,86,2
23100,43,7,50,3
23101,43,7,66,4
23102,43,7,134,5
23103,43,7,223,6
23104,43,7,37,7
23105,43,7,62,8
23106,43,7,52,9
23107,43,7,9,10
23108,43,7,104,11
23109,43,7,267,12
23110,43,7,33,13
23111,43,7,47,14
23112,43,7,323,15
23113,43,7,47,16
23114,43,7,398,17
23115,43,7,256,18
23116,43,7,228,19
23117,43,7,342,20
23118,43,7,54,21
23119,43,7,204,22
23120,43,7,199,23
23121,43,7,76,24
23122,43,7,173,25
23123,43,7,31,26
23124,43,7,118,27
23125,43,7,386,28
23126,43,7,75,29
23127,43,7,60,30
23128,43,7,104,31
23129,43,7,61,32
23130,43,7,78,33
23131,43,7,117,34
23132,43,7,290,35
23133,43,7,52,36
23134,43,7,139,37
23135,43,7,59,38
23136,43,7,26,39
23137,43,7,50,40
23138,43,7,41,41
23139,43,7,81,42
23140,43,7,411,43
23141,43,7,6,44
23142,43,7,2,45
23143,43,7,375,46
23144,43,7,106,47
23145,43,7,57,48
23146,43,7,164,49
23147,43,7,56,50
23148,43,7,608,51
23149,43,7,10,52
23150,43,7,67,53
23151,43,7,1026,54
23152,43,7,4,55
23153,43,7,10,56
23154,43,7,471,57
23155,43,7,23,58
23156,43,7,478,59
23157,43,7,90,60
23158,43,7,435,61
23159,43,7,15,62
23160,43,7,91,63
23161,43,7,24,64
23162,43,7,258,65
23163,43,7,31,66
23164,43,7,70,67
23165,43,7,92,68
23166,43,7,7,69
23167,43,7,19,70
23168,43,7,75,71
23169,43,7,21,72
23170,43,7,82,73
23171,43,7,358,74
23172,43,7,11,75
23173,43,7,327,76
23174,43,7,409,77
23175,43,4,1027,0
23176,43,4,235,1
23177,43,4,127,2
23178,43,4,88,3
23179,43,4,60,4
23180,43,4,87,5
23181,43,4,56,6
23182,43,4,26,7
23183,43,4,72,8
23184,43,4,66,9
23185,43,4,26,10
23186,43,4,34,11
23187,43,4,290,12
23188,43,4,29,14
23189,43,4,120,15
23190,43,4,61,16
23191,43,4,242,17
23192,43,4,155,18
23193,43,4,140,19
23194,43,4,269,20
23195,43,4,29,21
23196,43,4,91,22
23197,43,4,158,23
23198,43,4,64,24
23199,43,4,284,25
23200,43,4,35,26
23201,43,4,71,27
23202,43,4,257,28
23203,43,4,50,29
23204,43,4,58,30
23205,43,4,67,31
23206,43,4,49,32
23207,43,4,519,33
23208,43,4,265,34
23209,43,4,548,35
23210,43,4,84,36
23211,43,4,44,37
23212,43,4,40,38
23213,43,4,41,39
23214,43,4,31,40
23215,43,4,100,41
23216,43,4,30,42
23217,43,4,294,43
23218,43,4,218,44
23219,43,4,10,45
23220,43,4,1064,46
23221,43,4,73,47
23222,43,4,30,48
23223,43,4,98,49
23224,43,4,77,50
23225,43,4,487,51
23226,43,4,25,52
23227,43,4,43,53
23228,43,4,877,54
23229,43,4,20,55
23230,43,4,125,56
23231,43,4,648,57
23232,43,4,29,58
23233,43,4,300,59
23234,43,4,119,60
23235,43,4,346,61
23236,43,4,48,62
23237,43,4,41,63
23238,43,4,45,64
23239,43,4,174,65
23240,43,4,36,66
23241,43,4,59,67
23242,43,4,44,68
23243,43,4,7,69
23244,43,4,7,70
23245,43,4,49,71
23246,43,4,48,72
23247,43,4,58,73
23248,43,4,323,74
23249,43,4,9,75
23250,43,4,202,76
23251,43,4,356,77
23252,43,2,724,0
23253,43,2,297,1
23254,43,2,108,2
23255,43,2,99,3
23256,43,2,30,4
23257,43,2,49,5
23258,43,2,57,6
23259,43,2,58,7
23260,43,2,37,8
23261,43,2,23,9
23262,43,2,26,10
23263,43,2,83,11
23264,43,2,259,12
23265,43,2,23,13
23266,43,2,15,14
23267,43,2,120,15
23268,43,2,45,16
23269,43,2,281,17
23270,43,2,147,18
23271,43,2,108,19
23272,43,2,168,20
23273,43,2,45,21
23274,43,2,103,22
23275,43,2,40,23
23276,43,2,75,24
23277,43,2,183,25
23278,43,2,40,26
23279,43,2,124,27
23280,43,2,148,28
23281,43,2,15,29
23282,43,2,72,30
23283,43,2,96,31
23284,43,2,1,32
23285,43,2,419,33
23286,43,2,283,34
23287,43,2,510,35
23288,43,2,51,36
23289,43,2,27,37
23290,43,2,2,38
23291,43,2,29,39
23292,43,2,27,40
23293,43,2,112,41
23294,43,2,37,42
23295,43,2,250,43
23296,43,2,215,44
23297,43,2,14,45
23298,43,2,911,46
23299,43,2,92,47
23300,43,2,34,48
23301,43,2,61,49
23302,43,2,46,50
23303,43,2,409,51
23304,43,2,13,52
23305,43,2,9,53
23306,43,2,796,54
23307,43,2,17,55
23308,43,2,97,56
23309,43,2,556,57
23310,43,2,19,58
23311,43,2,181,59
23312,43,2,163,60
23313,43,2,219,61
23314,43,2,40,62
23315,43,2,61,63
23316,43,2,21,64
23317,43,2,149,65
23318,43,2,32,66
23319,43,2,43,67
23320,43,2,44,68
23321,43,2,5,69
23322,43,2,14,70
23323,43,2,54,71
23324,43,2,6,72
23325,43,2,20,73
23326,43,2,250,74
23327,43,2,16,75
23328,43,2,173,76
23329,43,2,263,77
23330,43,3,1082,0
23331,43,3,310,1
23332,43,3,74,2
23333,43,3,77,3
23334,43,3,33,4
23335,43,3,77,5
23336,43,3,91,6
23337,43,3,46,7
23338,43,3,64,8
23339,43,3,40,9
23340,43,3,6,10
23341,43,3,103,11
23342,43,3,298,12
23343,43,3,2,13
23344,43,3,19,14
23345,43,3,158,15
23346,43,3,50,16
23347,43,3,224,17
23348,43,3,163,18
23349,43,3,149,19
23350,43,3,238,20
23351,43,3,40,21
23352,43,3,131,22
23353,43,3,73,23
23354,43,3,53,24
23355,43,3,321,25
23356,43,3,38,26
23357,43,3,75,27
23358,43,3,188,28
23359,43,3,60,29
23360,43,3,82,30
23361,43,3,80,31
23362,43,3,44,32
23363,43,3,498,33
23364,43,3,264,34
23365,43,3,572,35
23366,43,3,77,36
23367,43,3,29,37
23368,43,3,31,38
23369,43,3,32,39
23370,43,3,55,40
23371,43,3,133,41
23372,43,3,22,42
23373,43,3,269,43
23374,43,3,194,44
23375,43,3,11,45
23376,43,3,884,46
23377,43,3,87,47
23378,43,3,49,48
23379,43,3,48,49
23380,43,3,39,50
23381,43,3,375,51
23382,43,3,19,52
23383,43,3,72,53
23384,43,3,1066,54
23385,43,3,18,55
23386,43,3,135,56
23387,43,3,563,57
23388,43,3,26,58
23389,43,3,206,59
23390,43,3,94,60
23391,43,3,292,61
23392,43,3,43,62
23393,43,3,59,63
23394,43,3,40,64
23395,43,3,207,65
23396,43,3,93,66
23397,43,3,86,67
23398,43,3,73,68
23399,43,3,12,69
23400,43,3,6,70
23401,43,3,60,71
23402,43,3,53,73
23403,43,3,274,74
23404,43,3,19,75
23405,43,3,146,76
23406,43,3,285,77
23407,44,5,1205,0
23408,44,5,363,1
23409,44,5,141,2
23410,44,5,161,3
23411,44,5,39,4
23412,44,5,86,5
23413,44,5,66,6
23414,44,5,110,7
23415,44,5,82,8
23416,44,5,80,9
23417,44,5,31,10
23418,44,5,119,11
23419,44,5,557,12
23420,44,5,36,13
23421,44,5,68,14
23422,44,5,327,15
23423,44,5,89,16
23424,44,5,396,17
23425,44,5,182,18
23426,44,5,337,19
23427,44,5,371,20
23428,44,5,58,21
23429,44,5,155,22
23430,44,5,139,23
23431,44,5,103,24
23432,44,5,353,25
23433,44,5,87,26
23434,44,5,136,27
23435,44,5,284,28
23436,44,5,53,29
23437,44,5,91,30
23438,44,5,100,31
23439,44,5,36,32
23440,44,5,625,33
23441,44,5,346,34
23442,44,5,672,35
23443,44,5,77,36
23444,44,5,59,37
23445,44,5,36,38
23446,44,5,36,39
23447,44,5,45,40
23448,44,5,180,41
23449,44,5,55,42
23450,44,5,337,43
23451,44,5,235,44
23452,44,5,32,45
23453,44,5,1091,46
23454,44,5,101,47
23455,44,5,58,48
23456,44,5,91,49
23457,44,5,57,50
23458,44,5,346,51
23459,44,5,35,52
23460,44,5,32,53
23461,44,5,1094,54
23462,44,5,25,55
23463,44,5,163,56
23464,44,5,741,57
23465,44,5,23,58
23466,44,5,288,59
23467,44,5,146,60
23468,44,5,385,61
23469,44,5,49,62
23470,44,5,69,63
23471,44,5,38,64
23472,44,5,263,65
23473,44,5,42,66
23474,44,5,97,67
23475,44,5,61,68
23476,44,5,23,69
23477,44,5,7,70
23478,44,5,75,71
23479,44,5,48,72
23480,44,5,75,73
23481,44,5,405,74
23482,44,5,37,75
23483,44,5,248,76
23484,44,5,462,77
23485,44,1,1929,0
23486,44,1,506,1
23487,44,1,125,2
23488,44,1,192,3
23489,44,1,36,4
23490,44,1,98,5
23491,44,1,161,6
23492,44,1,81,7
23493,44,1,282,8
23494,44,1,32,9
23495,44,1,17,10
23496,44,1,128,11
23497,44,1,598,12
23498,44,1,14,13
23499,44,1,92,14
23500,44,1,306,15
23501,44,1,33,16
23502,44,1,476,17
23503,44,1,237,18
23504,44,1,310,19
23505,44,1,377,20
23506,44,1,74,21
23507,44,1,196,22
23508,44,1,128,23
23509,44,1,111,24
23510,44,1,418,25
23511,44,1,53,26
23512,44,1,120,27
23513,44,1,275,28
23514,44,1,39,30
23515,44,1,157,31
23516,44,1,654,33
23517,44,1,319,34
23518,44,1,822,35
23519,44,1,159,36
23520,44,1,52,37
23521,44,1,23,38
23522,44,1,34,39
23523,44,1,62,40
23524,44,1,148,41
23525,44,1,57,42
23526,44,1,379,43
23527,44,1,210,44
23528,44,1,10,45
23529,44,1,1262,46
23530,44,1,147,47
23531,44,1,111,48
23532,44,1,183,49
23533,44,1,94,50
23534,44,1,588,51
23535,44,1,13,52
23536,44,1,15,53
23537,44,1,1422,54
23538,44,1,27,55
23539,44,1,195,56
23540,44,1,952,57
23541,44,1,33,58
23542,44,1,338,59
23543,44,1,186,60
23544,44,1,433,61
23545,44,1,82,62
23546,44,1,95,63
23547,44,1,7,64
23548,44,1,257,65
23549,44,1,40,66
23550,44,1,112,67
23551,44,1,66,68
23552,44,1,29,69
23553,44,1,14,70
23554,44,1,86,71
23555,44,1,88,72
23556,44,1,464,74
23557,44,1,20,75
23558,44,1,397,76
23559,44,1,546,77
23560,44,6,1592,0
23561,44,6,492,1
23562,44,6,104,2
23563,44,6,138,3
23564,44,6,65,4
23565,44,6,117,5
23566,44,6,116,6
23567,44,6,123,7
23568,44,6,150,8
23569,44,6,144,9
23570,44,6,33,10
23571,44,6,128,11
23572,44,6,789,12
23573,44,6,46,13
23574,44,6,63,14
23575,44,6,492,15
23576,44,6,115,16
23577,44,6,585,17
23578,44,6,291,18
23579,44,6,436,19
23580,44,6,424,20
23581,44,6,41,21
23582,44,6,172,22
23583,44,6,205,23
23584,44,6,82,24
23585,44,6,436,25
23586,44,6,135,26
23587,44,6,269,27
23588,44,6,572,28
23589,44,6,61,29
23590,44,6,147,30
23591,44,6,145,31
23592,44,6,73,32
23593,44,6,324,33
23594,44,6,221,34
23595,44,6,512,35
23596,44,6,130,36
23597,44,6,60,37
23598,44,6,74,38
23599,44,6,44,39
23600,44,6,44,40
23601,44,6,158,41
23602,44,6,107,42
23603,44,6,544,43
23604,44,6,170,44
23605,44,6,18,45
23606,44,6,862,46
23607,44,6,139,47
23608,44,6,80,48
23609,44,6,170,49
23610,44,6,84,50
23611,44,6,669,51
23612,44,6,52,52
23613,44,6,98,53
23614,44,6,1376,54
23615,44,6,14,55
23616,44,6,57,56
23617,44,6,1001,57
23618,44,6,58,58
23619,44,6,410,59
23620,44,6,153,60
23621,44,6,399,61
23622,44,6,51,62
23623,44,6,81,63
23624,44,6,62,64
23625,44,6,348,65
23626,44,6,72,66
23627,44,6,67,67
23628,44,6,43,68
23629,44,6,27,69
23630,44,6,15,70
23631,44,6,51,71
23632,44,6,54,72
23633,44,6,76,73
23634,44,6,455,74
23635,44,6,28,75
23636,44,6,290,76
23637,44,6,581,77
23638,44,7,1058,0
23639,44,7,234,1
23640,44,7,74,2
23641,44,7,91,3
23642,44,7,72,4
23643,44,7,76,5
23644,44,7,145,6
23645,44,7,63,7
23646,44,7,81,8
23647,44,7,72,9
23648,44,7,21,10
23649,44,7,65,11
23650,44,7,397,12
23651,44,7,21,13
23652,44,7,42,14
23653,44,7,434,15
23654,44,7,44,16
23655,44,7,427,17
23656,44,7,166,18
23657,44,7,268,19
23658,44,7,227,20
23659,44,7,37,21
23660,44,7,97,22
23661,44,7,107,23
23662,44,7,38,24
23663,44,7,182,25
23664,44,7,42,26
23665,44,7,144,27
23666,44,7,369,28
23667,44,7,24,29
23668,44,7,56,30
23669,44,7,64,31
23670,44,7,50,32
23671,44,7,124,33
23672,44,7,86,34
23673,44,7,169,35
23674,44,7,53,36
23675,44,7,63,37
23676,44,7,46,38
23677,44,7,31,39
23678,44,7,23,40
23679,44,7,58,41
23680,44,7,100,42
23681,44,7,352,43
23682,44,7,6,44
23683,44,7,20,45
23684,44,7,268,46
23685,44,7,131,47
23686,44,7,77,48
23687,44,7,143,49
23688,44,7,55,50
23689,44,7,435,51
23690,44,7,20,52
23691,44,7,53,53
23692,44,7,1070,54
23693,44,7,2,55
