,Unnamed: 0,air_area_name,genre_name,visitors,current_week,latitude,longitude
3352,3352,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,210,13,35.6429619,139.6700376
3353,3353,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,211,14,35.6429619,139.6700376
3354,3354,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,201,15,35.6429619,139.6700376
3355,3355,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,222,16,35.6429619,139.6700376
3356,3356,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,220,17,35.6429619,139.6700376
3357,3357,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,209,18,35.6429619,139.6700376
3358,3358,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,223,19,35.6429619,139.6700376
3359,3359,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,173,20,35.6429619,139.6700376
3360,3360,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,210,21,35.6429619,139.6700376
3361,3361,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,208,22,35.6429619,139.6700376
3362,3362,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,365,23,35.6429619,139.6700376
3363,3363,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,406,24,35.6429619,139.6700376
3364,3364,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,487,25,35.6429619,139.6700376
3365,3365,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,433,26,35.6429619,139.6700376
3366,3366,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,402,27,35.6429619,139.6700376
3367,3367,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,418,28,35.6429619,139.6700376
3368,3368,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,360,29,35.6429619,139.6700376
3369,3369,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,345,30,35.6429619,139.6700376
3370,3370,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,497,31,35.6429619,139.6700376
3371,3371,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,429,32,35.6429619,139.6700376
3372,3372,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,399,33,35.6429619,139.6700376
3373,3373,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,425,34,35.6429619,139.6700376
3374,3374,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,425,35,35.6429619,139.6700376
3375,3375,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,409,36,35.6429619,139.6700376
3376,3376,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,389,37,35.6429619,139.6700376
3377,3377,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,418,38,35.6429619,139.6700376
3378,3378,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,367,39,35.6429619,139.6700376
3379,3379,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,440,40,35.6429619,139.6700376
3380,3380,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,445,41,35.6429619,139.6700376
3381,3381,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,389,42,35.6429619,139.6700376
3382,3382,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,410,43,35.6429619,139.6700376
3383,3383,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,448,44,35.6429619,139.6700376
3384,3384,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,429,45,35.6429619,139.6700376
3385,3385,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,463,46,35.6429619,139.6700376
3386,3386,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,490,47,35.6429619,139.6700376
3387,3387,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,467,48,35.6429619,139.6700376
3388,3388,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,408,49,35.6429619,139.6700376
3389,3389,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,325,50,35.6429619,139.6700376
3390,3390,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,418,51,35.6429619,139.6700376
3391,3391,Tōkyō-to Setagaya-ku Sangenjaya,Izakaya,444,52,35.6429619,139.6700376
3392,3392,Tōkyō-to Kōtō-ku Kameido,Izakaya,330,0,35.6995366,139.82657269999999
3393,3393,Tōkyō-to Kōtō-ku Kameido,Izakaya,325,1,35.6995366,139.82657269999999
3394,3394,Tōkyō-to Kōtō-ku Kameido,Izakaya,327,2,35.6995366,139.82657269999999
3395,3395,Tōkyō-to Kōtō-ku Kameido,Izakaya,391,3,35.6995366,139.82657269999999
3396,3396,Tōkyō-to Kōtō-ku Kameido,Izakaya,337,4,35.6995366,139.82657269999999
3397,3397,Tōkyō-to Kōtō-ku Kameido,Izakaya,376,5,35.6995366,139.82657269999999
3398,3398,Tōkyō-to Kōtō-ku Kameido,Izakaya,361,6,35.6995366,139.82657269999999
3399,3399,Tōkyō-to Kōtō-ku Kameido,Izakaya,388,7,35.6995366,139.82657269999999
3400,3400,Tōkyō-to Kōtō-ku Kameido,Izakaya,357,8,35.6995366,139.82657269999999
3401,3401,Tōkyō-to Kōtō-ku Kameido,Izakaya,379,9,35.6995366,139.82657269999999
3402,3402,Tōkyō-to Kōtō-ku Kameido,Izakaya,360,10,35.6995366,139.82657269999999
3403,3403,Tōkyō-to Kōtō-ku Kameido,Izakaya,334,11,35.6995366,139.82657269999999
3404,3404,Tōkyō-to Kōtō-ku Kameido,Izakaya,321,12,35.6995366,139.82657269999999
3405,3405,Tōkyō-to Kōtō-ku Kameido,Izakaya,336,13,35.6995366,139.82657269999999
3406,3406,Tōkyō-to Kōtō-ku Kameido,Izakaya,707,14,35.6995366,139.82657269999999
3407,3407,Tōkyō-to Kōtō-ku Kameido,Izakaya,380,15,35.6995366,139.82657269999999
3408,3408,Tōkyō-to Kōtō-ku Kameido,Izakaya,333,16,35.6995366,139.82657269999999
3409,3409,Tōkyō-to Kōtō-ku Kameido,Izakaya,320,17,35.6995366,139.82657269999999
3410,3410,Tōkyō-to Kōtō-ku Kameido,Izakaya,331,18,35.6995366,139.82657269999999
3411,3411,Tōkyō-to Kōtō-ku Kameido,Izakaya,337,19,35.6995366,139.82657269999999
3412,3412,Tōkyō-to Kōtō-ku Kameido,Izakaya,338,20,35.6995366,139.82657269999999
3413,3413,Tōkyō-to Kōtō-ku Kameido,Izakaya,321,21,35.6995366,139.82657269999999
3414,3414,Tōkyō-to Kōtō-ku Kameido,Izakaya,348,22,35.6995366,139.82657269999999
3415,3415,Tōkyō-to Kōtō-ku Kameido,Izakaya,395,23,35.6995366,139.82657269999999
3416,3416,Tōkyō-to Kōtō-ku Kameido,Izakaya,290,24,35.6995366,139.82657269999999
3417,3417,Tōkyō-to Kōtō-ku Kameido,Izakaya,387,25,35.6995366,139.82657269999999
3418,3418,Tōkyō-to Kōtō-ku Kameido,Izakaya,284,26,35.6995366,139.82657269999999
3419,3419,Tōkyō-to Kōtō-ku Kameido,Izakaya,352,27,35.6995366,139.82657269999999
3420,3420,Tōkyō-to Kōtō-ku Kameido,Izakaya,233,28,35.6995366,139.82657269999999
3421,3421,Tōkyō-to Kōtō-ku Kameido,Izakaya,280,29,35.6995366,139.82657269999999
3422,3422,Tōkyō-to Kōtō-ku Kameido,Izakaya,231,30,35.6995366,139.82657269999999
3423,3423,Tōkyō-to Kōtō-ku Kameido,Izakaya,231,31,35.6995366,139.82657269999999
3424,3424,Tōkyō-to Kōtō-ku Kameido,Izakaya,256,32,35.6995366,139.82657269999999
3425,3425,Tōkyō-to Kōtō-ku Kameido,Izakaya,276,33,35.6995366,139.82657269999999
3426,3426,Tōkyō-to Kōtō-ku Kameido,Izakaya,266,34,35.6995366,139.82657269999999
3427,3427,Tōkyō-to Kōtō-ku Kameido,Izakaya,280,35,35.6995366,139.82657269999999
3428,3428,Tōkyō-to Kōtō-ku Kameido,Izakaya,235,36,35.6995366,139.82657269999999
3429,3429,Tōkyō-to Kōtō-ku Kameido,Izakaya,291,37,35.6995366,139.82657269999999
3430,3430,Tōkyō-to Kōtō-ku Kameido,Izakaya,266,38,35.6995366,139.82657269999999
3431,3431,Tōkyō-to Kōtō-ku Kameido,Izakaya,233,39,35.6995366,139.82657269999999
3432,3432,Tōkyō-to Kōtō-ku Kameido,Izakaya,232,40,35.6995366,139.82657269999999
3433,3433,Tōkyō-to Kōtō-ku Kameido,Izakaya,251,41,35.6995366,139.82657269999999
3434,3434,Tōkyō-to Kōtō-ku Kameido,Izakaya,275,42,35.6995366,139.82657269999999
3435,3435,Tōkyō-to Kōtō-ku Kameido,Izakaya,316,43,35.6995366,139.82657269999999
3436,3436,Tōkyō-to Kōtō-ku Kameido,Izakaya,264,44,35.6995366,139.82657269999999
3437,3437,Tōkyō-to Kōtō-ku Kameido,Izakaya,269,45,35.6995366,139.82657269999999
3438,3438,Tōkyō-to Kōtō-ku Kameido,Izakaya,301,46,35.6995366,139.82657269999999
3439,3439,Tōkyō-to Kōtō-ku Kameido,Izakaya,299,47,35.6995366,139.82657269999999
3440,3440,Tōkyō-to Kōtō-ku Kameido,Izakaya,276,48,35.6995366,139.82657269999999
3441,3441,Tōkyō-to Kōtō-ku Kameido,Izakaya,194,49,35.6995366,139.82657269999999
3442,3442,Tōkyō-to Kōtō-ku Kameido,Izakaya,200,50,35.6995366,139.82657269999999
3443,3443,Tōkyō-to Kōtō-ku Kameido,Izakaya,202,51,35.6995366,139.82657269999999
3444,3444,Tōkyō-to Kōtō-ku Kameido,Izakaya,221,52,35.6995366,139.82657269999999
3445,3445,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,154,0,35.6921398,139.6854735
3446,3446,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,147,1,35.6921398,139.6854735
3447,3447,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,173,2,35.6921398,139.6854735
3448,3448,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,131,3,35.6921398,139.6854735
3449,3449,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,137,4,35.6921398,139.6854735
3450,3450,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,182,5,35.6921398,139.6854735
3451,3451,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,175,6,35.6921398,139.6854735
3452,3452,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,174,7,35.6921398,139.6854735
3453,3453,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,205,8,35.6921398,139.6854735
3454,3454,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,241,9,35.6921398,139.6854735
3455,3455,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,169,10,35.6921398,139.6854735
3456,3456,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,238,11,35.6921398,139.6854735
3457,3457,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,204,12,35.6921398,139.6854735
3458,3458,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,197,13,35.6921398,139.6854735
3459,3459,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,220,14,35.6921398,139.6854735
3460,3460,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,155,15,35.6921398,139.6854735
3461,3461,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,175,16,35.6921398,139.6854735
3462,3462,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,186,17,35.6921398,139.6854735
3463,3463,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,163,18,35.6921398,139.6854735
3464,3464,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,168,19,35.6921398,139.6854735
3465,3465,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,187,20,35.6921398,139.6854735
3466,3466,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,173,21,35.6921398,139.6854735
3467,3467,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,175,22,35.6921398,139.6854735
3468,3468,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,277,23,35.6921398,139.6854735
3469,3469,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,370,24,35.6921398,139.6854735
3470,3470,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,356,25,35.6921398,139.6854735
3471,3471,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,371,26,35.6921398,139.6854735
3472,3472,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,347,27,35.6921398,139.6854735
3473,3473,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,378,28,35.6921398,139.6854735
3474,3474,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,284,29,35.6921398,139.6854735
3475,3475,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,320,30,35.6921398,139.6854735
3476,3476,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,283,31,35.6921398,139.6854735
3477,3477,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,353,32,35.6921398,139.6854735
3478,3478,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,369,33,35.6921398,139.6854735
3479,3479,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,395,34,35.6921398,139.6854735
3480,3480,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,268,35,35.6921398,139.6854735
3481,3481,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,460,36,35.6921398,139.6854735
3482,3482,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,380,37,35.6921398,139.6854735
3483,3483,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,339,38,35.6921398,139.6854735
3484,3484,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,321,39,35.6921398,139.6854735
3485,3485,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,254,40,35.6921398,139.6854735
3486,3486,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,245,41,35.6921398,139.6854735
3487,3487,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,255,42,35.6921398,139.6854735
3488,3488,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,192,43,35.6921398,139.6854735
3489,3489,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,209,44,35.6921398,139.6854735
3490,3490,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,294,45,35.6921398,139.6854735
3491,3491,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,274,46,35.6921398,139.6854735
3492,3492,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,340,47,35.6921398,139.6854735
3493,3493,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,287,48,35.6921398,139.6854735
3494,3494,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,230,49,35.6921398,139.6854735
3495,3495,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,209,50,35.6921398,139.6854735
3496,3496,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,255,51,35.6921398,139.6854735
3497,3497,Tōkyō-to Shinjuku-ku Nishishinjuku,Cafe/Sweets,313,52,35.6921398,139.6854735
3498,3498,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,84,0,35.72623189999999,139.7232404
3499,3499,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,138,1,35.72623189999999,139.7232404
3500,3500,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,117,2,35.72623189999999,139.7232404
3501,3501,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,137,3,35.72623189999999,139.7232404
3502,3502,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,134,4,35.72623189999999,139.7232404
3503,3503,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,137,5,35.72623189999999,139.7232404
3504,3504,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,121,6,35.72623189999999,139.7232404
3505,3505,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,156,7,35.72623189999999,139.7232404
3506,3506,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,184,8,35.72623189999999,139.7232404
3507,3507,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,199,9,35.72623189999999,139.7232404
3508,3508,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,112,10,35.72623189999999,139.7232404
3509,3509,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,131,11,35.72623189999999,139.7232404
3510,3510,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,139,12,35.72623189999999,139.7232404
3511,3511,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,123,13,35.72623189999999,139.7232404
3512,3512,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,158,14,35.72623189999999,139.7232404
3513,3513,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,186,15,35.72623189999999,139.7232404
3514,3514,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,139,16,35.72623189999999,139.7232404
3515,3515,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,132,17,35.72623189999999,139.7232404
3516,3516,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,147,18,35.72623189999999,139.7232404
3517,3517,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,141,19,35.72623189999999,139.7232404
3518,3518,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,125,20,35.72623189999999,139.7232404
3519,3519,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,141,21,35.72623189999999,139.7232404
3520,3520,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,113,22,35.72623189999999,139.7232404
3521,3521,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,387,23,35.72623189999999,139.7232404
3522,3522,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,506,24,35.72623189999999,139.7232404
3523,3523,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,551,25,35.72623189999999,139.7232404
3524,3524,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,510,26,35.72623189999999,139.7232404
3525,3525,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,519,27,35.72623189999999,139.7232404
3526,3526,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,470,28,35.72623189999999,139.7232404
3527,3527,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,540,29,35.72623189999999,139.7232404
3528,3528,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,415,30,35.72623189999999,139.7232404
3529,3529,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,516,31,35.72623189999999,139.7232404
3530,3530,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,529,32,35.72623189999999,139.7232404
3531,3531,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,494,33,35.72623189999999,139.7232404
3532,3532,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,540,34,35.72623189999999,139.7232404
3533,3533,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,490,35,35.72623189999999,139.7232404
3534,3534,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,480,36,35.72623189999999,139.7232404
3535,3535,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,671,37,35.72623189999999,139.7232404
3536,3536,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,642,38,35.72623189999999,139.7232404
3537,3537,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,551,39,35.72623189999999,139.7232404
3538,3538,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,552,40,35.72623189999999,139.7232404
3539,3539,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,547,41,35.72623189999999,139.7232404
3540,3540,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,461,42,35.72623189999999,139.7232404
3541,3541,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,491,43,35.72623189999999,139.7232404
3542,3542,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,533,44,35.72623189999999,139.7232404
3543,3543,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,519,45,35.72623189999999,139.7232404
3544,3544,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,552,46,35.72623189999999,139.7232404
3545,3545,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,528,47,35.72623189999999,139.7232404
3546,3546,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,606,48,35.72623189999999,139.7232404
3547,3547,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,488,49,35.72623189999999,139.7232404
3548,3548,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,452,50,35.72623189999999,139.7232404
3549,3549,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,581,51,35.72623189999999,139.7232404
3550,3550,Tōkyō-to Toshima-ku Higashiikebukuro,Cafe/Sweets,521,52,35.72623189999999,139.7232404
3551,3551,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,381,0,35.6692904,139.70705569999998
3552,3552,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,386,1,35.6692904,139.70705569999998
3553,3553,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,435,2,35.6692904,139.70705569999998
3554,3554,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,481,3,35.6692904,139.70705569999998
3555,3555,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,378,4,35.6692904,139.70705569999998
3556,3556,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,448,5,35.6692904,139.70705569999998
3557,3557,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,358,6,35.6692904,139.70705569999998
3558,3558,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,377,7,35.6692904,139.70705569999998
3559,3559,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,468,8,35.6692904,139.70705569999998
3560,3560,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,545,9,35.6692904,139.70705569999998
3561,3561,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,491,10,35.6692904,139.70705569999998
3562,3562,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,367,11,35.6692904,139.70705569999998
3563,3563,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,366,12,35.6692904,139.70705569999998
3564,3564,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,370,13,35.6692904,139.70705569999998
3565,3565,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,482,14,35.6692904,139.70705569999998
3566,3566,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,566,15,35.6692904,139.70705569999998
3567,3567,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,317,16,35.6692904,139.70705569999998
3568,3568,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,322,17,35.6692904,139.70705569999998
3569,3569,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,272,18,35.6692904,139.70705569999998
3570,3570,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,221,19,35.6692904,139.70705569999998
3571,3571,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,246,20,35.6692904,139.70705569999998
3572,3572,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,264,21,35.6692904,139.70705569999998
3573,3573,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,215,22,35.6692904,139.70705569999998
3574,3574,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,271,23,35.6692904,139.70705569999998
3575,3575,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,403,24,35.6692904,139.70705569999998
3576,3576,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,233,25,35.6692904,139.70705569999998
3577,3577,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,218,26,35.6692904,139.70705569999998
3578,3578,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,517,27,35.6692904,139.70705569999998
3579,3579,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,345,28,35.6692904,139.70705569999998
3580,3580,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,472,29,35.6692904,139.70705569999998
3581,3581,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,273,30,35.6692904,139.70705569999998
3582,3582,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,366,31,35.6692904,139.70705569999998
3583,3583,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,327,32,35.6692904,139.70705569999998
3584,3584,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,334,33,35.6692904,139.70705569999998
3585,3585,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,421,34,35.6692904,139.70705569999998
3586,3586,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,373,35,35.6692904,139.70705569999998
3587,3587,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,372,36,35.6692904,139.70705569999998
3588,3588,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,433,37,35.6692904,139.70705569999998
3589,3589,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,397,38,35.6692904,139.70705569999998
3590,3590,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,343,39,35.6692904,139.70705569999998
3591,3591,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,359,40,35.6692904,139.70705569999998
3592,3592,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,353,41,35.6692904,139.70705569999998
3593,3593,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,316,42,35.6692904,139.70705569999998
3594,3594,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,304,43,35.6692904,139.70705569999998
3595,3595,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,335,44,35.6692904,139.70705569999998
3596,3596,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,353,45,35.6692904,139.70705569999998
3597,3597,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,346,46,35.6692904,139.70705569999998
3598,3598,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,324,47,35.6692904,139.70705569999998
3599,3599,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,381,48,35.6692904,139.70705569999998
3600,3600,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,333,49,35.6692904,139.70705569999998
3601,3601,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,452,50,35.6692904,139.70705569999998
3602,3602,Tōkyō-to Shibuya-ku Jingūmae,Cafe/Sweets,308,51,35.6692904,139.70705569999998
